  35345.00,  27639.42,      6.67,1666805985.00
  38302.22,  27739.67,      3.33,2011518570.00
  38257.00,  26307.94,      6.24,305724264.00
  34898.85,  26288.38,      6.77,1359024669.00
  36710.55,  27377.45,      7.36,1745958790.00
  33830.38,  27476.12,      7.38,1069717078.00
  19911.71,  53017.10,      5.57,183289536.00
  19992.31,  49839.54,      5.62,2145119608.00
  22897.67,  52538.00,      5.17,1837812024.00
  19955.67,  51073.06,      5.11,1277711643.00
  19866.80,  34357.28,      6.00,507497376.00
  19866.81,  31650.12,      5.62,820072489.00
  19842.70,  33116.70,      6.20,1776282584.00
  18331.00,  32473.00,      7.40,286496873.00
  18367.86,  31013.29,      7.43,1363619721.00
  21690.00,  32076.00,      5.00,689181803.00
  19805.24,  30992.41,      6.18,1361354517.00
  19686.52,  32332.76,      6.56,777594707.00
  18399.40,  33605.00,      6.00,842707824.00
  19919.70,  33691.10,      6.30,1111019965.00
  21363.50,  33136.50,      7.50,1847745008.00
  20737.33,  31606.67,      2.67,1438482068.00
  22925.69,  62468.38,      6.54,1954327065.00
  20380.50,  63288.00,      7.50,1522677820.00
  24590.14,  64430.86,      7.86,212747118.00
  22910.25,  61055.25,      5.62,661749572.00
  23215.80,  64203.67,      6.47,1283732148.00
  24422.38,  62122.62,      7.25,1806236023.00
  38571.83,  46819.92,      4.00,592115999.00
  41130.74,  49043.89,      6.89,162896445.00
  40787.89,  46314.89,      5.89,1194616139.00
  38459.14,  49124.00,      2.00,55901493.00
  42490.00,  48402.00,      6.33,344426212.00
  41166.17,  47880.58,      7.08,1430739085.00
  10953.50,  31200.75,      6.00,1251498344.00
  10762.05,  33320.95,      6.48,372229437.00
  13570.33,  32175.11,      4.22,206716721.00
   8938.30,  31593.90,      5.70,1287139917.00
   1572.11,  58676.67,      5.33,89439601.00
   1482.00,  60738.13,      6.27,1957295935.00
   2014.50,  56786.62,      6.38,1440683626.00
   4335.22,  59714.33,      5.33,1435707842.00
  41239.50,  63013.72,      6.11,1668354530.00
  41710.00,  59855.38,      6.50,1805023665.00
  38651.20,  63942.80,      5.30,958180467.00
  40977.81,  61352.94,      5.62,1607680372.00
  39266.38,  62696.62,      4.25,1052405449.00
  41471.90,  64607.30,      6.90,628381939.00
  31811.89,  47632.67,      4.67,1581838478.00
  30239.50,  48834.61,      5.28,953888360.00
  27536.27,  47331.36,      5.82,1593846240.00
  30192.31,  46554.62,      4.85,111897098.00
  31711.29,  48954.43,      7.71,578571352.00
  30310.75,  47792.67,      5.17,836930142.00
  16179.17,  60617.67,      6.33,57057149.00
  14865.75,  64338.50,      5.50,1188309575.00
  17987.67,  63830.33,      6.33,1057953328.00
  16905.23,  61328.42,      5.85,527878845.00
  16913.96,  60324.04,      5.54,1186032964.00
  16959.10,  59516.41,      5.97,1286266945.00
  16279.86,  64735.57,      7.14,2073534993.00
  14263.33,  61196.67,      7.33,1394982535.00
  15909.40,  62380.00,      8.00,310323743.00
  17685.40,  61837.00,      6.60,297251749.00
  18830.50,  61842.00,      7.50,1541755643.00
  16944.35,  60865.76,      5.29,1552290982.00
  14045.50,  63011.00,      5.00,1631265305.00
  16111.17,  59472.33,      7.00,15401121.00
   9647.47,  51257.00,      5.80,1672504543.00
  11988.07,  49185.40,      6.60,298397671.00
  31950.91,  32057.00,      6.64,1196880910.00
  30215.69,  31502.92,      4.69,1945881796.00
  30237.63,  30906.30,      4.96,181567498.00
  30223.60,  32565.70,      5.20,45645110.00
  30229.07,  32130.43,      4.86,1018782399.00
  29059.50,  31884.75,      7.50,307724014.00
  30013.22,  56971.22,      5.89,1490926682.00
  30187.92,  55124.17,      5.00,1837083892.00
  30409.27,  54052.73,      5.09,846401169.00
