  20007.26,   7417.32,      6.16,581883978.00
  20012.00,   6200.12,      5.94,1576495639.00
  20012.00,   5635.04,      6.70,416311821.00
  20010.33,   6504.83,      6.78,928744434.00
  19621.15,   6589.69,      6.38,1346671972.00
  20857.00,   6602.00,      5.00,587552628.00
  20010.70,   6917.61,      7.09,1412669413.00
  19613.06,   6065.67,      6.11,59488606.00
  19635.00,   7293.88,      6.00,2087681093.00
  18762.00,   6787.50,      8.00,1794492218.00
  20597.00,   6033.75,      6.00,457069174.00
  19635.00,   5519.45,      5.36,1243716952.00
  20597.00,   7203.00,      6.00,1824456358.00
  19047.00,   5826.00,      4.50,884915375.00
  20007.50,   7150.85,      7.25,1457096501.00
  20010.70,   5833.09,      6.61,654980098.00
  20887.00,   5852.67,      5.00,356416145.00
  19626.82,   6879.73,      6.45,1280962469.00
  19622.80,   5867.00,      6.00,1996324440.00
  20010.97,   6320.28,      6.31,975770449.00
  20010.00,   6605.73,      6.27,1138653087.00
  21291.50,   6094.50,      7.00,502417118.00
  20617.40,   6748.60,      6.80,115030320.00
  18878.75,   6208.50,      6.25,1696734245.00
  19635.00,   7397.30,      5.80,434886627.00
  20930.00,   7246.00,      5.67,1461589341.00
  21324.00,   6683.00,      5.00,1084783800.00
  19195.50,   6970.50,      9.00,595814687.00
  20012.00,   6005.33,      6.94,322634632.00
  20012.00,   5496.20,      5.13,1545703504.00
  20012.00,   6754.47,      7.07,1613750893.00
  19618.93,   6205.87,      6.13,813487417.00
  19635.00,   7187.40,      6.73,70173557.00
  19615.00,   6726.89,      6.00,127779034.00
  20012.00,   7310.33,      6.78,1964698224.00
  19635.00,   7060.43,      7.29,1889351678.00
  19622.14,   6459.71,      6.57,252495895.00
  19280.00,   7238.00,      7.00,879068285.00
  20887.00,   6098.00,      6.33,209106394.00
  20306.00,   6761.00,     10.00,275086000.00
  19519.33,   5681.33,      6.67,330474039.00
  20597.00,   5725.50,      6.00,1178494320.00
  38390.00,   1346.59,      6.05,49726709.00
  38388.88,   2487.16,      5.44,1728046750.00
  36791.50,   1597.88,      7.62,577804928.00
  38388.00,    483.78,      5.78,1420444157.00
  38394.14,   1882.00,      6.48,1157410421.00
  36156.14,    735.43,      6.86,1587418219.00
  39896.00,   2235.00,      2.00,1260103412.00
  37364.00,    488.00,      4.00,1319221678.00
  38390.20,   2797.77,      6.63,304938321.00
  37364.00,   2259.67,      4.67,1252716792.00
  39069.50,   1681.25,      4.50,1154410875.00
  38382.09,   1758.65,      5.70,949654419.00
  38388.00,   2127.37,      6.65,1899586631.00
  38388.00,     59.33,      5.78,1609110850.00
  38394.60,   1028.40,      6.50,574483032.00
  39620.00,   1110.00,      5.00,1316945926.00
  38837.00,   2604.00,      5.67,913941933.00
  38385.83,   1489.00,      5.08,1103257842.00
  37380.00,   1040.67,      7.33,213768948.00
  39568.00,   2596.50,      5.50,1333932110.00
  38740.67,    876.33,      6.67,357997266.00
  38380.00,   2590.96,      5.96,352764125.00
  38388.00,   2289.15,      7.00,512354626.00
  36139.00,    254.33,      6.00,1843007052.00
  36786.50,   1839.62,      8.12,596138283.00
  38388.00,    287.36,      5.82,1667591809.00
  37364.00,   2937.00,      8.00,12724774.00
  38388.00,   1636.37,      6.60,1893472540.00
  36812.00,   1071.00,      9.00,1865402231.00
  36771.00,    324.00,      6.00,352963062.00
  37364.00,   1546.00,      2.00,598314895.00
  38812.00,   1875.50,      4.00,1506029462.00
  38389.52,   2908.21,      6.07,951191209.00
  37715.00,    395.00,      6.00,2052763775.00
  38388.50,   1999.43,      6.52,101515314.00
  40003.00,   1781.00,      7.00,1360403311.00
  38388.00,    853.25,      6.00,1888804566.00
  37952.00,   2743.00,      6.00,943107193.00
  38812.00,   1571.00,      5.00,1307989559.00
  37872.00,     33.00,      2.00,225756499.00
  38595.00,   1143.67,      8.00,1752631838.00
  37364.00,   1928.00,      6.00,1919778731.00
  38388.00,   2397.90,      6.73,289594210.00
  39018.00,   2058.00,      7.33,168409217.00
  39896.00,   2814.00,      2.00,603610980.00
  37364.00,    183.00,      6.00,668414872.00
  39063.00,   2874.00,      8.00,161211572.00
  38390.54,   2698.23,      6.15,675317109.00
  38388.00,    661.75,      6.33,231286328.00
  39672.00,   2251.00,      8.00,785486345.00
   5678.00,   6633.75,      5.75,1775592301.00
   5721.50,   8477.33,      7.50,1330142817.00
   6815.59,   6999.71,      6.00,820862669.00
   4538.00,   8296.83,      7.67,1182746662.00
   6761.56,   8593.89,      5.33,1634876360.00
   4555.00,   6895.71,      8.43,906731060.00
   6722.00,   6259.38,      4.62,1148182730.00
   5686.50,   6305.90,      6.07,586238456.00
   6999.50,   7814.50,      6.50,1617460989.00
   5692.94,   7306.81,      6.12,1795924060.00
   4582.50,   6102.38,      5.50,2120568784.00
   5665.21,   8882.74,      6.16,54740230.00
   4538.00,   8835.17,      8.17,1743466702.00
   5678.00,   6071.20,      6.23,1218075167.00
   6076.33,   7007.67,      4.33,631911706.00
   6790.25,   6717.42,      6.17,576257675.00
   6757.67,   8873.33,      5.89,1414767931.00
   5690.29,   7844.71,      6.71,1599621167.00
   6781.56,   5983.78,      5.89,1091701666.00
   4532.00,   7724.00,      8.00,714638063.00
   6699.14,   8111.00,      5.00,1014561259.00
   5147.33,   6831.33,      4.67,1018910344.00
   5688.39,   6860.30,      6.09,1545154196.00
   3936.50,   8146.00,      4.50,1162800575.00
   7471.00,   7383.50,      5.00,747568471.00
   6435.00,   6482.50,      6.00,1749761088.00
   6795.00,   7483.00,      5.43,967945593.00
   4435.75,   6566.75,      6.25,522647829.00
  31854.00,   3644.00,      4.00,1053125857.00
  30160.25,   4095.65,      5.05,1716285202.00
  30158.77,   3503.31,      5.66,1513499293.00
