  59163.00,   1020.00,      8.00,   1020.00
  59163.00,   1035.00,      8.00,   1035.00
  59163.00,   1036.00,      6.00,   1036.00
  59163.00,   1037.00,      3.00,   1037.00
  59163.00,   1061.00,      9.00,   1061.00
  59163.00,   1028.00,      7.00,   1028.00
  59163.00,   1029.00,      6.00,   1029.00
  59163.00,   1017.00,      6.00,   1017.00
  59163.00,   1005.00,      7.00,   1005.00
  59163.00,   1010.00,      7.00,   1010.00
  59163.00,   1013.00,      6.00,   1013.00
  59163.00,   1022.00,      6.00,   1022.00
  59163.00,   1032.00,      5.00,   1032.00
  59163.00,   1023.00,      7.00,   1023.00
  59163.00,   1042.00,      7.00,   1042.00
  59163.00,   1021.00,      7.00,   1021.00
  59163.00,   1019.00,      6.00,   1019.00
  59163.00,   1007.00,      7.00,   1007.00
  59163.00,   1011.00,      5.00,   1011.00
