  67385.00,   4420.00,      8.00,   4420.00
  67385.00,   4404.00,      9.00,   4404.00
  67385.00,   4409.00,      4.00,   4409.00
  67386.00,   4427.00,      7.00,   4427.00
  67385.00,   4407.00,      9.00,   4407.00
  67385.00,   4415.00,      5.00,   4415.00
  67385.00,   4418.00,      5.00,   4418.00
  67385.00,   4426.00,     10.00,   4426.00
  67385.00,   4422.00,     10.00,   4422.00
  67385.00,   4405.00,     10.00,   4405.00
  67385.00,   4419.00,      8.00,   4419.00
  67385.00,   4428.00,      8.00,   4428.00
  67385.00,   4423.00,      9.00,   4423.00
  67386.00,   4411.00,      7.00,   4411.00
  67385.00,   4411.00,      8.00,   4411.00
  67385.00,   4417.00,      7.00,   4417.00
  67385.00,   4412.00,      4.00,   4412.00
  67386.00,   4416.00,      8.00,   4416.00
  67385.00,   4416.00,      6.00,   4416.00
  67385.00,   4414.00,      8.00,   4414.00
  67385.00,   4403.00,      8.00,   4403.00
  67385.00,   4413.00,      4.00,   4413.00
