  30158.00,  44195.00,      6.00,  44195.00
  30158.00,  45447.00,      4.00,  45447.00
  30158.00,  44665.00,      5.00,  44665.00
  30158.00,  41285.00,      5.00,  41285.00
  30158.00,  41997.00,      5.00,  41997.00
  30158.00,  41569.00,      4.00,  41569.00
  30158.00,  44199.00,      6.00,  44199.00
  30158.00,  42197.00,      6.00,  42197.00
  30158.00,  42418.00,      2.00,  42418.00
  30158.00,  43560.00,      5.00,  43560.00
  30158.00,  41863.00,      5.00,  41863.00
  30158.00,  41617.00,      2.00,  41617.00
  31854.00,  42721.00,      2.00,  42721.00
  30158.00,  43921.00,      6.00,  43921.00
  30158.00,  44197.00,      6.00,  44197.00
  30158.00,  44761.00,      2.00,  44761.00
  30158.00,  44974.00,      8.00,  44974.00
  30158.00,  45503.00,      2.00,  45503.00
  30285.00,  42734.00,      7.00,  42734.00
  30158.00,  43396.00,      5.00,  43396.00
  30158.00,  42004.00,      5.00,  42004.00
  30158.00,  43744.00,      6.00,  43744.00
  29061.00,  43744.00,      2.00,  43744.00
  30158.00,  44709.00,      5.00,  44709.00
  30158.00,  42728.00,      2.00,  42728.00
  30158.00,  42018.00,      5.00,  42018.00
  30158.00,  43917.00,      5.00,  43917.00
  30158.00,  45175.00,      6.00,  45175.00
  30167.00,  43679.00,      4.00,  43679.00
  27468.00,  42094.00,      4.00,  42094.00
  30167.00,  43930.00,      4.00,  43930.00
  30167.00,  44949.00,      4.00,  44949.00
  31854.00,  43333.00,      8.00,  43333.00
  30167.00,  44613.00,      5.00,  44613.00
  30500.00,  41769.00,      6.00,  41769.00
  31854.00,  43376.00,     10.00,  43376.00
  30285.00,  41575.00,      6.00,  41575.00
  27468.00,  41721.00,      5.00,  41721.00
  30167.00,  43708.00,      6.00,  43708.00
  30500.00,  44511.00,      7.00,  44511.00
  27468.00,  44511.00,      7.00,  44511.00
  27468.00,  44633.00,      6.00,  44633.00
  30158.00,  41425.00,      2.00,  41425.00
  27468.00,  41425.00,      7.00,  41425.00
  30167.00,  44058.00,      6.00,  44058.00
  30687.00,  44058.00,      5.00,  44058.00
  27468.00,  44301.00,      6.00,  44301.00
  27468.00,  43011.00,      5.00,  43011.00
  27468.00,  44595.00,      6.00,  44595.00
  26306.00,  44777.00,      2.00,  44777.00
  27468.00,  44189.00,      6.00,  44189.00
  30158.00,  45525.00,      4.00,  45525.00
  30167.00,  43934.00,      9.00,  43934.00
  30158.00,  41564.00,      2.00,  41564.00
  27468.00,  44587.00,      8.00,  44587.00
  27584.00,  41336.00,      5.00,  41336.00
  31104.00,  42213.00,      8.00,  42213.00
