  47345.00,  44022.00,      7.00,  44022.00
  47345.00,  42718.00,      8.00,  42718.00
  47345.00,  45440.00,      6.00,  45440.00
  47345.00,  42632.00,      8.00,  42632.00
  47345.00,  45081.00,      2.00,  45081.00
  47345.00,  43928.00,      6.00,  43928.00
  47345.00,  44397.00,      8.00,  44397.00
  47213.00,  44731.00,      5.00,  44731.00
  47345.00,  44828.00,      6.00,  44828.00
  47345.00,  45852.00,      6.00,  45852.00
  47345.00,  43919.00,      2.00,  43919.00
  47345.00,  41585.00,      8.00,  41585.00
  44993.00,  43744.00,      5.00,  43744.00
  47213.00,  41527.00,      7.00,  41527.00
  47213.00,  43904.00,      3.00,  43904.00
  47345.00,  43679.00,      6.00,  43679.00
  47345.00,  44168.00,      7.00,  44168.00
  47345.00,  41769.00,      7.00,  41769.00
  47213.00,  43932.00,      4.00,  43932.00
  47345.00,  41575.00,      8.00,  41575.00
  47345.00,  44511.00,      7.00,  44511.00
  47345.00,  41411.00,      4.00,  41411.00
  47345.00,  44633.00,      8.00,  44633.00
  47345.00,  42736.00,      6.00,  42736.00
  47345.00,  41425.00,      8.00,  41425.00
  44993.00,  43908.00,      5.00,  43908.00
  44993.00,  43906.00,      1.00,  43906.00
  46667.00,  43906.00,      3.00,  43906.00
  45911.00,  43391.00,      4.00,  43391.00
  47345.00,  40988.00,      8.00,  40988.00
  47213.00,  44189.00,      6.00,  44189.00
  51425.00,  44189.00,      5.00,  44189.00
  46040.00,  42634.00,      3.00,  42634.00
  47046.00,  44889.00,      6.00,  44889.00
  51291.00,  41627.00,      9.00,  41627.00
  47345.00,  44844.00,      1.00,  44844.00
  47345.00,  40969.00,      6.00,  40969.00
  51033.00,  43710.00,      6.00,  43710.00
  48717.00,  41564.00,      1.00,  41564.00
  47234.00,  42556.00,      7.00,  42556.00
  48159.00,  42556.00,      7.00,  42556.00
  46603.00,  43853.00,      7.00,  43853.00
  48159.00,  41336.00,      8.00,  41336.00
  48159.00,  44653.00,      9.00,  44653.00
  45025.00,  43007.00,      6.00,  43007.00
