  67542.00,  40815.00,      7.00,  40815.00
  67385.00,  40826.00,      6.00,  40826.00
  67385.00,  37720.00,      6.00,  37720.00
  67542.00,  39231.00,      5.00,  39231.00
  67385.00,  39231.00,      5.00,  39231.00
  67385.00,  40629.00,      8.00,  40629.00
  67385.00,  37830.00,      6.00,  37830.00
  67542.00,  37729.00,      9.00,  37729.00
  67542.00,  39427.00,      6.00,  39427.00
  67385.00,  37545.00,      7.00,  37545.00
  67542.00,  38061.00,      9.00,  38061.00
  67542.00,  39381.00,      9.00,  39381.00
  67542.00,  40723.00,      7.00,  40723.00
  67386.00,  40723.00,      7.00,  40723.00
  67542.00,  36401.00,      7.00,  36401.00
  67542.00,  37386.00,      6.00,  37386.00
  67385.00,  37386.00,      5.00,  37386.00
  67385.00,  37857.00,      6.00,  37857.00
  67385.00,  38304.00,      9.00,  38304.00
  67542.00,  36535.00,      8.00,  36535.00
  67542.00,  40412.00,      8.00,  40412.00
  67542.00,  40414.00,      8.00,  40414.00
  67385.00,  40414.00,      7.00,  40414.00
  67542.00,  40732.00,      8.00,  40732.00
  67542.00,  40870.00,      7.00,  40870.00
  67385.00,  40870.00,      6.00,  40870.00
  67542.00,  36519.00,      4.00,  36519.00
  67385.00,  36519.00,      6.00,  36519.00
  67542.00,  36708.00,      8.00,  36708.00
  67385.00,  36708.00,      4.00,  36708.00
  67542.00,  37240.00,      6.00,  37240.00
  67385.00,  37240.00,      7.00,  37240.00
  67542.00,  37475.00,      9.00,  37475.00
  66788.00,  37475.00,      8.00,  37475.00
  67542.00,  38600.00,      5.00,  38600.00
  68259.00,  38600.00,      8.00,  38600.00
  67385.00,  39446.00,      4.00,  39446.00
  67542.00,  40339.00,      5.00,  40339.00
  67385.00,  40339.00,      6.00,  40339.00
  67385.00,  38798.00,      7.00,  38798.00
  67542.00,  37731.00,      9.00,  37731.00
  67542.00,  36525.00,      6.00,  36525.00
  67385.00,  36525.00,      5.00,  36525.00
  67542.00,  36527.00,      6.00,  36527.00
  67542.00,  37384.00,      8.00,  37384.00
  67542.00,  36537.00,      8.00,  36537.00
  67385.00,  36537.00,      7.00,  36537.00
  67385.00,  38499.00,     10.00,  38499.00
  67542.00,  39435.00,      5.00,  39435.00
  67385.00,  39435.00,      6.00,  39435.00
  67542.00,  39449.00,      4.00,  39449.00
  67385.00,  39449.00,      6.00,  39449.00
  67542.00,  40966.00,      4.00,  40966.00
  67542.00,  40946.00,      7.00,  40946.00
  67385.00,  39886.00,      8.00,  39886.00
  65692.00,  39886.00,      8.00,  39886.00
  68259.00,  38701.00,      7.00,  38701.00
  67542.00,  38992.00,      7.00,  38992.00
  67542.00,  40148.00,      8.00,  40148.00
  67385.00,  40148.00,      4.00,  40148.00
  67542.00,  37380.00,      7.00,  37380.00
  67385.00,  37380.00,      4.00,  37380.00
  67542.00,  37739.00,      7.00,  37739.00
  65692.00,  37739.00,      8.00,  37739.00
  67542.00,  38388.00,      7.00,  38388.00
  67542.00,  36276.00,      6.00,  36276.00
  67385.00,  36276.00,      8.00,  36276.00
  67542.00,  37855.00,      8.00,  37855.00
  67385.00,  37855.00,      7.00,  37855.00
  65692.00,  37855.00,      8.00,  37855.00
  67385.00,  37736.00,      7.00,  37736.00
  67385.00,  36397.00,      5.00,  36397.00
  67385.00,  39441.00,      7.00,  39441.00
  67385.00,  38994.00,      7.00,  38994.00
  67385.00,  41014.00,      6.00,  41014.00
  67542.00,  38294.00,      5.00,  38294.00
  67385.00,  38294.00,      5.00,  38294.00
  67385.00,  37837.00,      5.00,  37837.00
  65796.00,  37837.00,      5.00,  37837.00
  67385.00,  37211.00,      5.00,  37211.00
  67542.00,  40887.00,      8.00,  40887.00
  68259.00,  40887.00,      8.00,  40887.00
  67385.00,  38198.00,      7.00,  38198.00
  67542.00,  39703.00,      7.00,  39703.00
  67385.00,  40973.00,      5.00,  40973.00
  67385.00,  40988.00,      8.00,  40988.00
  68899.00,  38824.00,      6.00,  38824.00
  67385.00,  36553.00,      8.00,  36553.00
  66810.00,  39390.00,      6.00,  39390.00
  67385.00,  39425.00,      6.00,  39425.00
  67385.00,  40969.00,      5.00,  40969.00
  67385.00,  39410.00,      7.00,  39410.00
  65692.00,  39402.00,      7.00,  39402.00
  66468.00,  40586.00,      8.00,  40586.00
