  35345.00,  27639.42,      6.67,1666805985.00
  38302.22,  27739.67,      3.33,2011518570.00
  38257.00,  26307.94,      6.24,305724264.00
  34898.85,  26288.38,      6.77,1359024669.00
  36710.55,  27377.45,      7.36,1745958790.00
  33830.38,  27476.12,      7.38,1069717078.00
  59163.00,   2881.39,      6.17,1281962573.00
  59269.00,   3603.59,      6.41,278963099.00
  57793.00,   3248.67,      7.33,1329952513.00
  59659.00,   3495.00,      3.38,228493762.00
  59652.22,   2837.44,      3.78,1027957114.00
  59163.00,   3097.76,      6.71,1051359249.00
  59598.00,   3913.33,      5.83,813101353.00
  59269.00,   3909.68,      6.28,1722923058.00
  60549.00,   3303.00,      8.00,2083714216.00
  56702.00,   3772.00,      1.00,671647876.00
  59269.00,   3348.95,      6.41,1077719573.00
  59269.00,   3130.75,      6.83,1940088792.00
  58244.00,   3187.00,      4.00,334323846.00
  59269.00,   2770.67,      6.56,341394487.00
  59659.00,   3102.50,      4.33,520375835.00
  59659.00,   3724.20,      4.60,540431633.00
  56915.00,   3415.00,      7.00,1494085501.00
  59163.00,   3761.46,      5.23,786131934.00
  60978.00,   3687.00,      8.00,1183329532.00
  59873.75,   3378.50,      7.00,1351202048.00
  59269.00,   2985.95,      6.90,1645338008.00
  59163.00,   3539.70,      6.30,2078205637.00
  59163.00,   2718.63,      4.95,1649364565.00
  59650.29,   3329.86,      5.14,1015308594.00
  61053.00,   2743.00,      6.00,117893792.00
  58256.00,   3887.00,      5.00,1313458712.00
  59163.00,   3262.45,      5.50,427448871.00
  59873.83,   2856.00,      5.33,207017605.00
  59269.00,   3784.29,      6.24,1646214471.00
  58324.00,   2680.00,      6.00,88371739.00
  59659.00,   3032.25,      5.17,1208507784.00
  57051.00,   2958.00,      7.00,1119175997.00
  57784.00,   2675.00,      8.00,1972492141.00
  59269.00,   2886.67,      6.20,1996632299.00
  59163.00,   3433.33,      6.44,140775986.00
  59269.00,   3465.53,      6.00,646388226.00
  59873.83,   3591.33,      7.33,89183950.00
  60287.00,   2980.00,      2.00,1499846543.00
  59269.00,   3657.35,      5.78,231384415.00
  59874.00,   3810.67,      6.67,1920670393.00
  59659.00,   3591.83,      4.67,274928689.00
  60536.00,   3722.00,      5.00,1399205486.00
  59269.00,   3225.50,      6.28,561998798.00
  59163.00,   2961.12,      5.19,2013596003.00
  59874.00,   3172.50,      4.00,419833797.00
  59659.00,   3938.54,      3.50,1825048773.00
  59659.00,   2694.67,      6.00,1602128956.00
  59659.00,   2961.43,      3.43,1480372820.00
  59269.00,   3040.75,      7.00,1857855962.00
  59659.00,   3841.17,      4.00,971994707.00
  59163.00,   3894.83,      5.67,805014543.00
  60250.00,   3411.00,      7.00,1494469776.00
  58576.00,   3280.00,      2.00,1265160541.00
  59269.00,   3300.68,      6.40,485198967.00
  59269.00,   2929.73,      7.33,338654545.00
  59269.00,   2707.53,      6.76,329233416.00
  59163.00,   3700.33,      5.67,1903542635.00
  59163.00,   3361.00,      5.80,2007015674.00
  59163.00,   3492.44,      6.56,274253091.00
  60957.00,   3904.00,      4.00,333489315.00
  59163.00,   2793.76,      5.14,916401718.00
  59269.00,   3541.39,      6.33,1568752668.00
  59163.00,   3180.88,      6.12,1528884107.00
  56702.00,   3589.00,      1.00,2116144011.00
  59269.00,   3963.09,      6.45,1264329960.00
  59269.00,   3403.50,      6.35,755886444.00
  60546.00,   3065.00,      7.00,43415248.00
  59648.83,   3182.83,      3.83,745223529.00
  59269.00,   3847.04,      6.22,1909321920.00
  59659.00,   2757.00,      3.54,1088277702.00
  59651.38,   3419.75,      3.94,1234906187.00
  56915.00,   3245.00,      9.00,1894393023.00
  59161.42,   3825.33,      5.75,1087892898.00
